gene,P_rep1,P_rep2,P_rep3,7dCI_rep1,7dCI_rep2,7dCI_rep3,,,,,
NOS3,3.388778546,6.969106079,6.879991574,3.271578414,8.840202828,1.395170002,,,,,
PCSK2,0,0,0,0,0,3.487925004,,,,,
PRKAB2,1441.925271,1883.649814,1603.038037,1536.82396,1955.452865,2341.095263,,,,,
PRSS57,0,0,0,0,0,3.487925004,,,,,
PTPRQ,18.638282,70.68664737,171.9997893,29.44420572,198.0205433,314.6108354,,,,,
SNORA31,15.24950346,16.92497191,14.33331578,26.99052191,12.37628396,20.22996502,,,,,
TCHH,11.86072491,7.964692661,2.293330525,4.90736762,3.536081131,1.395170002,,,,,
TMEM242,491.3728892,593.3696033,522.8793596,562.7114871,618.8141979,719.2101358,,,,,
TMEM47,5113.666826,8159.827631,7142.004586,5851.217993,8120.610317,10645.8447,,,,,
TOR1AIP2,5034.03053,4398.501522,2792.703246,3562.748892,4015.220124,2398.994818,,,,,
TUFT1,132.1623633,332.5259186,418.5328207,170.1220775,569.3090621,678.7502058,,,,,
NR5A2,6.777557092,5.973519496,10.89331999,1.635789207,7.072162262,33.48408004,,,,,
PIN4,716.7266625,382.3052477,406.4928355,453.9315049,259.9019631,357.8611054,,,,,
LOC645166,474.4289964,919.9220024,1026.26541,524.2704408,1076.736704,786.1782959,,,,,
MLST8,1543.588628,1142.933397,1547.424771,1338.075571,997.174879,1160.781441,,,,,
OLFM4,103.3577456,54.75726205,193.2130967,116.9589283,53.04121697,373.2079754,,,,,
PTP4A2,17489.48608,11324.79738,13064.53067,11768.68545,10832.78455,11054.62951,,,,,
RLF,1243.681726,1034.414459,885.7989151,1221.116643,1313.65414,1104.974641,,,,,
UBR5,9420.804358,7396.212723,7168.95122,7667.761907,9865.666356,9953.142791,,,,,
MRVI1-AS1,3.388778546,4.977932913,5.733326311,4.089473017,8.840202828,12.55653001,,,,,
ANKRD34A,328.711519,176.2188251,138.7464967,323.0683683,178.5720971,177.1865902,,,,,
RFPL4B,0,0.995586583,1.719997893,1.635789207,3.536081131,4.883095006,,,,,
BOK,1301.290962,2335.646123,3567.848964,871.0577526,1403.824209,3264.000219,,,,,
RINL,91.49702074,90.59837902,122.1198504,107.9620876,100.7783122,161.8397202,,,,,
PCDHA6,1.694389273,0,2.866663156,3.271578414,1.768040566,6.278265007,,,,,
C1orf94,8.471946365,3.982346331,4.013328418,19.62947048,3.536081131,2.092755002,,,,,
IL27RA,201.6323235,202.1040763,147.9198188,141.4957664,277.5823688,83.01261509,,,,,
MIR4691,3.388778546,11.94703899,11.46665262,8.996840637,5.304121697,4.185510005,,,,,
CIC,4230.890015,2578.569249,3426.809136,5088.940222,3589.122348,3080.535363,,,,,
TTC9,8.471946365,19.91173165,31.53329471,7.361051431,7.072162262,27.20581503,,,,,
CADPS,20.33267128,7.964692661,29.81329682,70.33893589,28.28864905,8.371020009,,,,,
KANK3,22.02706055,35.84111698,41.85328207,26.17262731,24.75256792,29.99615503,,,,,
C2orf82,0,0,2.293330525,4.089473017,3.536081131,2.790340003,,,,,
RRM2B,1309.762908,2354.562268,767.1190605,1832.083912,2853.617473,1251.467491,,,,,
SH2D6,0,1.991173165,0.573332631,4.089473017,5.304121697,0.697585001,,,,,
SNX6,5157.720947,5223.842799,4699.034245,5709.722226,6317.208941,5803.907207,,,,,
COPG1,10610.26563,11419.3781,12405.77147,10316.10463,11391.48536,9123.01664,,,,,
RTDR1,0,0,1.146665262,4.90736762,1.768040566,0.697585001,,,,,
AJUBA,3134.620155,4234.229736,4834.340746,1715.124983,3203.689505,5225.609241,,,,,
JAM3,3354.89076,3961.439012,3199.769414,4600.657144,4179.647897,3640.696119,,,,,
KHK,10.16633564,27.87642431,18.3466442,18.81157588,12.37628396,10.46377501,,,,,
SEC61A1,29697.56079,28738.6023,31940.36088,25420.98217,25905.33037,26211.05882,,,,,
TMEM144,40.66534255,54.75726205,36.69328839,67.06735748,68.95358206,38.36717504,,,,,
KCNH1,91.49702074,77.65575345,223.0263935,58.07051684,79.56182545,635.4999357,,,,,
TWSG1,5911.724173,10073.34504,7377.644298,9292.918484,11644.31516,8614.477175,,,,,
LINC00536,3.388778546,7.964692661,1.146665262,1.635789207,3.536081131,0.697585001,,,,,
ASL,1272.486344,1728.338307,1632.851334,1122.96929,1446.257183,1499.110167,,,,,
ATP1A1,12309.73807,13087.98122,12198.79839,11226.42133,10709.02171,9957.328301,,,,,
MTRF1L,2339.951586,511.7315035,1873.077706,1438.676607,365.9843971,1111.252906,,,,,
CD4,3.388778546,17.92055849,6.306658943,17.17578667,10.60824339,12.55653001,,,,,
CHRFAM7A,1.694389273,0,5.733326311,4.089473017,0,11.85894501,,,,,
FARS2,515.094339,451.9963085,610.0259195,346.7873118,388.9689244,576.9027957,,,,,
KIAA0182,4974.726905,3267.515164,3445.155781,3304.294198,3055.174097,2958.457988,,,,,
MED18,731.9761659,685.9591555,827.3189867,593.7914821,685.9997394,674.5646958,,,,,
PRKCD,1348.733861,1072.24675,1147.811928,1038.726146,892.8604856,963.3648861,,,,,
PEMT,845.5002472,592.3740167,877.7722583,710.7504103,579.9173055,650.1492207,,,,,
SNORA24,8.471946365,26.88083773,24.65330314,9.814735241,21.21648679,19.53238002,,,,,
ZNF2,301.6012906,197.1261434,253.9863556,283.8094274,242.2215575,323.6794404,,,,,
APPL1,2412.810325,2615.405953,1757.264514,2390.705926,3382.261602,2332.724243,,,,,
UBXN11,277.8798408,244.9142993,314.7596145,219.1957537,217.4689896,264.3847153,,,,,
BCKDHB,364.2936937,625.2283739,514.2793701,462.9283455,735.5048753,709.4439458,,,,,
C14orf2,2228.121894,1942.389423,1815.17111,1553.999746,1481.617994,1752.333522,,,,,
FAM182A,1.694389273,0,0,0,1.768040566,3.487925004,,,,,
GBF1,8827.768112,6295.093962,7158.631232,6675.655753,7259.574562,5172.592781,,,,,
GDI2,14448.05733,14937.78109,14144.11601,13389.75255,12561.92822,11111.83148,,,,,
GSTA3,1.694389273,0,0,0,1.768040566,3.487925004,,,,,
HARS2,1026.799899,1514.287192,1675.851281,1168.771388,1287.133532,1355.407657,,,,,
HCG18,123.6904169,2.986759748,104.3465389,184.0262858,7.072162262,121.3797901,,,,,
IL1RAP,189.7715986,174.227652,176.5864504,130.8631365,176.8040566,150.6783602,,,,,
NUDT11,418.5141504,550.5593802,493.6393954,364.7809931,388.9689244,472.2650455,,,,,
RHCE,0,13.93821216,12.03998525,11.45052445,5.304121697,24.41547503,,,,,
TUBB2B,167.744538,105.5321778,32.67995998,49.0736762,61.88141979,62.08506507,,,,,
YY1AP1,3256.616183,2226.131599,2833.983196,2537.10906,1838.762188,2288.078803,,,,,
FAM173A,83.02507437,140.3777082,303.8662945,111.2336661,113.1545962,212.0658402,,,,,
LOC100507588,45.74851037,21.90290482,27.51996629,72.7926197,17.68040566,25.11306003,,,,,
DPRXP4,10.16633564,3.982346331,4.586661049,3.271578414,1.768040566,2.790340003,,,,,
NALCN,115.2184706,13.93821216,10.31998736,46.61999239,12.37628396,80.22227509,,,,,
PGRMC2,3634.46499,4163.543089,3448.022444,3673.982558,4089.477828,5079.813976,,,,,
TRIM65,877.6936434,722.795859,948.8655045,1013.371414,892.8604856,1095.208451,,,,,
VASN,5454.23907,6018.320892,8478.442949,8409.592312,7805.899097,8816.776825,,,,,
UNKL,643.8679237,606.3122288,887.518913,625.6893716,707.2162262,1204.729296,,,,,
HSPB2-C11orf52,0,0,1.719997893,3.271578414,0,4.185510005,,,,,
ZNF382,115.2184706,141.3732947,84.27989678,139.8599772,160.8916915,111.6136001,,,,,
STAU2,1116.602531,1210.633285,802.6656836,1179.404018,1412.664412,1063.817126,,,,,
PMEPA1,803.1405154,741.7120041,1318.665052,431.030456,205.0927056,1266.814361,,,,,
CAPN9,6.777557092,2.986759748,4.013328418,4.90736762,5.304121697,10.46377501,,,,,
FBXO38,1382.621647,1555.106242,1437.918239,1681.591305,1773.344687,1762.797297,,,,,
NXPH3,55.91484601,50.77491572,175.4397851,122.6841905,65.41750092,249.0378453,,,,,
SLC2A13,291.4349549,512.7270901,271.7596672,546.3535951,503.8915612,281.1267553,,,,,
TAX1BP3,8.471946365,35.84111698,33.82662524,12.26841905,40.66493301,22.32272003,,,,,
TUSC1,464.2626608,371.3537953,565.8793069,336.154682,224.5411518,542.0235456,,,,,
MIR1469,1.694389273,0,0.573332631,3.271578414,0,2.790340003,,,,,
RNF185,2348.423532,1684.532498,2565.663524,2905.161631,1944.844622,2749.182488,,,,,
LOC388849,6.777557092,23.89407798,16.6266463,24.5368381,44.20101414,14.64928502,,,,,
ANKRD62P1-PARP4P3,3.388778546,1.991173165,3.439995787,4.089473017,3.536081131,8.371020009,,,,,
CTR9,3612.43793,3155.01388,2505.463598,3027.845822,3866.704717,3619.768569,,,,,
HSP90AB2P,249.0752231,4.977932913,188.053103,349.2409956,1.768040566,234.3885603,,,,,
SERPINA6,0,0.995586583,0,4.089473017,1.768040566,0,,,,,
INHBB,106.7465242,69.69106079,315.3329471,183.2083912,215.700949,377.3934854,,,,,
YOD1,591.3418563,737.7296578,533.199347,512.0020217,645.3348064,457.6157605,,,,,
DKFZP434A062,6.777557092,4.977932913,5.15999368,5.725262224,7.072162262,12.55653001,,,,,
NOD1,282.9630086,281.7510029,417.9594881,307.5283709,282.8864905,288.1026053,,,,,
ADIPOR2,3934.371892,3743.405551,4059.768361,3220.051054,3345.13275,3437.698884,,,,,
AKIRIN2,2006.156899,1326.121328,1628.838005,1244.835586,1150.994408,1534.687002,,,,,
DISC1,5.083167819,2.986759748,2.866663156,0,0,2.790340003,,,,,
DSTN,18524.75792,22600.81101,22521.07908,18108.18652,21243.00739,33926.34893,,,,,
HSPB6,7989.045422,1587.960599,1946.464283,8568.263865,2478.792873,2385.740703,,,,,
KDELR2,13614.41781,19495.57646,15794.16732,13367.6694,16389.73604,13639.87952,,,,,
KIAA1324,54.22045673,94.58072535,37.83995366,48.2557816,53.04121697,105.3353351,,,,,
SNORD49B,0,4.977932913,4.586661049,3.271578414,1.768040566,0,,,,,
CCDC117,1560.53252,1413.732947,1153.545254,1590.805004,1435.648939,1552.126627,,,,,
LOC728640,0,1.991173165,2.866663156,2.45368381,5.304121697,6.278265007,,,,,
MOB1B,2294.203076,3906.68175,1574.371405,2092.99229,2942.019501,1388.891737,,,,,
SLC8A2,0,0.995586583,2.293330525,0,0,0,,,,,
NFS1,821.7787974,978.6616108,942.5588456,813.8051304,841.5873092,742.2304408,,,,,
LOC100144602,0,2.986759748,4.013328418,0,1.768040566,1.395170002,,,,,
NKIRAS1,503.2336141,621.2460276,495.3593933,664.9483126,620.5822385,616.6651407,,,,,
NKIRAS2,1596.114695,1425.679986,1690.184597,1051.81246,997.174879,1730.010802,,,,,
RAB3IP,96.58018856,74.6689937,76.82657257,58.07051684,45.9690547,76.73435009,,,,,
UQCRHL,25.41583909,1286.297865,64.78658732,8.178946034,813.2986601,48.13336505,,,,,
ZNF8,267.7135051,170.2453056,192.6397641,296.895741,199.7885839,206.4851602,,,,,
AURKC,10.16633564,26.88083773,28.66663156,12.26841905,14.14432452,24.41547503,,,,,
CREB3L1,20286.92276,7264.795294,9415.268469,19393.91684,8806.610057,11474.57568,,,,,
ELFN2,621.8408632,586.4004972,184.0397746,826.0735494,689.5358206,202.2996502,,,,,
FAM104A,1916.354268,1573.026801,1637.437995,1290.637684,1377.303601,1530.501492,,,,,
LOC731275,91.49702074,10.95145241,125.5598462,149.6747124,3.536081131,170.9083252,,,,,
MIR1204,1.694389273,4.977932913,1.719997893,0,3.536081131,0.697585001,,,,,
SETD8,4485.048405,2162.414058,3030.062956,3013.941614,1596.540631,2454.104033,,,,,
SNORA9,6.777557092,7.964692661,13.18665052,11.45052445,5.304121697,2.790340003,,,,,
SYN2,8.471946365,2.986759748,4.013328418,11.45052445,7.072162262,4.883095006,,,,,
TTBK1,3.388778546,2.986759748,5.15999368,1.635789207,3.536081131,1.395170002,,,,,
ZNF157,0,0.995586583,1.146665262,3.271578414,5.304121697,1.395170002,,,,,
C15orf52,1221.654666,1555.106242,1546.278106,1807.547073,1589.468468,1787.910357,,,,,
MIPEP,820.0844081,859.1912208,915.0388793,617.5104256,875.1800799,801.5251659,,,,,
SUB1,4912.034502,6156.707427,4037.408389,4179.441423,4694.147701,3817.882709,,,,,
RPL5,27223.75245,20553.885,32118.094,29284.71627,18559.12182,41362.60504,,,,,
AK5,6726.725414,2610.42802,2352.957118,4270.227724,1745.056038,620.8506507,,,,,
ATP8B1,3814.070253,5830.155028,4824.594091,3771.312016,6214.662588,3788.584139,,,,,
C1orf127,0,3.982346331,0,0,0,0,,,,,
C1orf173,0,3.982346331,0,0,0,0,,,,,
C3P1,0,3.982346331,0,0,0,0,,,,,
CATSPER4,0,3.982346331,0,0,0,0,,,,,
CELSR1,240.6032768,99.55865827,149.6398167,273.1767975,189.1803405,118.5894501,,,,,
CYP1A2,0,3.982346331,0,0,0,0,,,,,
DGKZ,3527.718466,687.9503286,3520.262355,2164.967015,449.0823036,2180.650712,,,,,
FAM18B2,45.74851037,87.61161927,86.5732273,81.78946034,102.5463528,109.5208451,,,,,
FLJ41941,0,3.982346331,0,0,0,0,,,,,
FREM2,0,3.982346331,0,0,0,0,,,,,
GMDS,626.924031,350.4464771,514.8527028,642.8651583,385.4328433,592.9472507,,,,,
HECTD1,10459.46498,9128.533376,7374.777634,9651.974215,11844.10375,9598.072026,,,,,
HHLA1,0,3.982346331,0,0,0,0,,,,,
HRG,0,3.982346331,0,0,0,0,,,,,
KHDC1,45.74851037,152.3247471,167.4131283,84.24314415,106.0824339,136.0290752,,,,,
KIF3C,2114.597813,1636.744342,1987.744232,1809.182863,1554.107657,1470.509182,,,,,
LOC100507140,0,3.982346331,0,0,0,0,,,,,
LOC285000,0,3.982346331,0,0,0,0,,,,,
LPA,0,3.982346331,0,0,0,0,,,,,
MIR27B,0,5.973519496,2.293330525,2.45368381,3.536081131,9.766190011,,,,,
MORC2,2670.357494,1904.557133,2190.703984,2097.899658,1773.344687,1686.062947,,,,,
MYT1,0,3.982346331,0,0,0,0,,,,,
NES,22194.80509,8487.375617,9284.548629,12842.58106,11541.76881,3384.682424,,,,,
NSUN5P2,123.6904169,156.3070935,164.5464651,198.7483886,111.3865556,204.3924052,,,,,
PLCE1,223.659384,220.0246348,444.9061218,148.0389232,564.0049404,686.4236408,,,,,
PRDM9,0,3.982346331,0,0,0,0,,,,,
PROC,16.94389273,3.982346331,6.879991574,8.178946034,1.768040566,2.790340003,,,,,
REG4,0,3.982346331,0,0,0,0,,,,,
SAMD7,0,3.982346331,0,0,0,0,,,,,
SCN10A,0,3.982346331,0,0,0,0,,,,,
SEC22C,3041.428745,3459.663375,3378.075863,2599.26905,2843.009229,3028.216488,,,,,
SLC16A12,1.694389273,2.986759748,1.146665262,0.817894603,0,0,,,,,
SLC25A25,781.1134548,804.4339588,1176.478559,856.3356498,634.726563,897.791896,,,,,
SLC4A1,0,3.982346331,0,0,0,0,,,,,
TEX15,10.16633564,1.991173165,0.573332631,2.45368381,0,0,,,,,
ZNF542,708.2547161,1072.24675,968.9321466,701.7535697,949.4377837,838.497171,,,,,
ZNF845,323.6283511,374.3405551,228.1863872,431.030456,364.2163565,267.1750553,,,,,
FAIM,379.5431971,440.0492695,280.3596566,267.4515353,327.0875046,297.8687953,,,,,
AMMECR1L,1738.443394,1880.663055,1936.144295,1412.50398,1407.36029,1822.092022,,,,,
ATP5A1,13861.79864,18868.35691,21505.13366,14167.57032,17081.0399,18014.43506,,,,,
CALN1,0,6.969106079,0,0,0,0.697585001,,,,,
DNAJC1,1147.101538,1262.403787,1264.198452,1396.963983,1039.607853,1689.550872,,,,,
KRT9,0,7.964692661,2.866663156,0,0,3.487925004,,,,,
NFATC2,79.63629583,65.70871446,100.3332105,150.492607,182.1081782,51.62129006,,,,,
NOS1,0,6.969106079,0,0,0,0.697585001,,,,,
PLP1,1.694389273,1.991173165,14.33331578,5.725262224,10.60824339,20.22996502,,,,,
SMG6,3527.718466,2291.840313,2775.503267,3392.626815,3140.040044,3206.798249,,,,,
FKBP11,1248.764894,1322.138982,1425.304921,1217.845064,1195.195422,1082.651921,,,,,
TEX2,3397.250492,2651.24707,2636.756771,3042.567925,2434.591859,1752.333522,,,,,
AKIRIN2-AS1,33.88778546,75.66458028,60.7732589,29.44420572,60.11337923,59.29472507,,,,,
PLEKHG5,79.63629583,547.5726205,169.7064588,269.9052191,541.0204131,392.7403554,,,,,
HSP90B3P,0,52.76608888,0,0,30.05668961,0,,,,,
CDV3,16157.69611,11650.35419,10480.5205,10667.79931,9833.841625,9706.197701,,,,,
GALNT1,3680.213501,3544.288234,2354.677116,2762.84797,2758.143282,2204.368603,,,,,
NRG2,10.16633564,1.991173165,4.586661049,15.53999746,10.60824339,0.697585001,,,,,
UPF1,4701.930232,4794.744982,5950.046046,4524.592946,4832.054866,4488.95948,,,,,
C11orf10,432.0692646,1074.237923,1185.651881,990.4703647,1016.623325,1471.904352,,,,,
PARG,943.774825,655.0959714,749.9190815,633.8683176,442.0101414,719.2101358,,,,,
APEH,3395.556103,3302.360695,4696.740914,3406.531023,2987.988556,3605.816869,,,,,
ERI3,1511.395231,1460.525517,2131.650723,1232.567167,1272.989207,1896.733617,,,,,
KRIT1,1735.054615,1830.883726,961.4788224,1920.416529,1893.571446,1247.979566,,,,,
KRT17,22.02706055,41.81463647,52.17326943,30.26210033,60.11337923,27.20581503,,,,,
NR2E3,0,1.991173165,3.439995787,3.271578414,8.840202828,4.883095006,,,,,
ITFG1,2672.051883,2739.854275,2014.690866,2887.985845,2873.065919,2648.730248,,,,,
SLC11A2,1536.811071,1599.907638,1591.571384,1895.879691,1608.916915,1946.262152,,,,,
ANKK1,0,0.995586583,0,2.45368381,1.768040566,1.395170002,,,,,
FAM66D,22.02706055,1.991173165,50.45327154,23.7189435,5.304121697,118.5894501,,,,,
TGFBR2,10327.30262,10068.36711,8610.309455,11773.59282,11053.78962,10405.17787,,,,,
ZNF775,77.94190656,64.71312787,134.1598357,117.7768229,93.70614997,143.7025102,,,,,
ARRDC1,286.3517871,426.1110574,501.0927196,443.298875,475.6029121,604.8061957,,,,,
MUC13,5.083167819,3.982346331,1.146665262,0,0,2.092755002,,,,,
RIC8B,847.1946365,784.5222271,746.4790858,650.2262097,687.76778,650.8468057,,,,,
YME1L1,10237.49999,10399.89744,7322.031032,6914.480977,8734.120394,7469.740188,,,,,
ZNF673,391.403922,426.1110574,459.8127702,362.3273093,410.1854112,357.1635204,,,,,
PP2D1,8.471946365,6.969106079,4.013328418,12.26841905,3.536081131,9.06860501,,,,,
LOC91948,15.24950346,0,2.293330525,2.45368381,0,0.697585001,,,,,
BCL2L13,2156.957544,2220.158079,2367.290434,2365.351193,2789.968012,2936.832853,,,,,
DLG5,6474.261412,4895.299227,5601.459806,7115.68305,6090.899748,6211.994432,,,,,
ACSM4,18.638282,7.964692661,0.573332631,5.725262224,1.768040566,1.395170002,,,,,
CNTNAP3B,0,0,3.439995787,0.817894603,1.768040566,8.371020009,,,,,
NAA30,1196.238827,1936.415903,1359.945001,1159.774548,1516.978805,1284.253986,,,,,
RNF19B,465.9570501,436.0669232,481.5994102,424.4872992,388.9689244,365.5345404,,,,,
C12orf70,8.471946365,4.977932913,2.293330525,0.817894603,10.60824339,0,,,,,
CREG2,0,1.991173165,1.719997893,7.361051431,3.536081131,0.697585001,,,,,
GRIN2C,3.388778546,7.964692661,12.61331789,2.45368381,10.60824339,6.975850008,,,,,
LOC100130000,3.388778546,0,11.46665262,17.99368127,0,11.16136001,,,,,
MIEN1,1179.294934,1018.485074,1299.171742,1033.000884,942.3656214,1017.776516,,,,,
OTOGL,15.24950346,20.90731824,14.90664841,7.361051431,14.14432452,43.94785505,,,,,
PCDH12,5.083167819,10.95145241,5.15999368,10.63262984,3.536081131,13.95170002,,,,,
SLC16A13,91.49702074,66.70430104,82.55989888,118.5947175,102.5463528,77.43193509,,,,,
SLC1A2,255.8527802,651.1136251,299.2796335,765.5493488,1055.520218,202.9972352,,,,,
THOC1,935.3028787,1130.986358,722.3991152,816.2588142,857.4996743,652.9395607,,,,,
TMX4,1779.108737,1400.790322,2011.25087,1977.669151,1826.385904,2314.587033,,,,,
U2SURP,4703.624622,4730.031854,2575.983512,2959.96057,3795.983094,2902.651188,,,,,
EHD2,26984.84356,18712.04982,20203.09526,26130.09679,28272.73668,22179.7151,,,,,
TM9SF3,12674.03176,15736.24153,8328.803133,9853.176287,11448.06266,8851.656075,,,,,
TRPV3,6.777557092,16.92497191,10.31998736,25.35473271,15.91236509,9.766190011,,,,,
USP42,791.2797905,431.0889903,620.3459069,730.3798808,546.3245347,740.1376858,,,,,
GAS8,406.6534255,317.5921199,334.8262566,485.8293944,385.4328433,349.4900854,,,,,
FAM120A,13216.23633,12632.99815,10938.03994,10213.04991,11722.10895,9396.469961,,,,,
LOC100129617,1.694389273,12.94262557,5.733326311,5.725262224,1.768040566,3.487925004,,,,,
S100B,3.388778546,0,3.439995787,0.817894603,0,0.697585001,,,,,
SUZ12P,116.9128598,120.4659765,96.89321466,147.2210286,81.32986601,135.3314902,,,,,
SLC2A3,2494.14101,1772.144117,2000.35755,2902.707947,2482.328954,1905.802222,,,,,
ATP2A2,16774.4538,16570.54308,18258.9243,18315.93175,18217.88999,23338.40379,,,,,
C8orf47,71.16434946,57.74402179,29.81329682,24.5368381,15.91236509,52.31887506,,,,,
CHKB,0,0.995586583,0,1.635789207,1.768040566,2.092755002,,,,,
CHMP3,89.80263147,46.79256939,60.7732589,100.6010362,91.93810941,50.22612006,,,,,
DTNBP1,650.6454808,476.8859731,527.4660207,777.8177678,419.025614,590.8544957,,,,,
GNG3,15.24950346,8.960279244,11.46665262,4.90736762,7.072162262,9.766190011,,,,,
KIAA0100,14937.73583,10693.59548,14045.5028,11800.58334,10473.87231,11035.09713,,,,,
LOC100130855,10.16633564,14.93379874,5.15999368,9.814735241,22.98452735,12.55653001,,,,,
LOC100507178,18.638282,38.82787672,27.51996629,20.44736508,17.68040566,25.11306003,,,,,
MAPK12,674.3669306,737.7296578,955.7454961,699.2998859,528.6441291,786.1782959,,,,,
S100A3,89.80263147,165.2673727,236.213044,202.8378616,350.072032,207.1827452,,,,,
SCRN3,594.7306348,1027.445353,623.7859027,700.1177805,1113.865556,934.7639011,,,,,
SLC22A1,0,6.969106079,4.586661049,8.996840637,8.840202828,6.278265007,,,,,
UBAP1,3193.923779,2210.202214,2594.330156,2973.864778,2599.019631,3279.347089,,,,,
FAM154B,271.1022837,9.955865827,6.879991574,336.154682,14.14432452,21.62513502,,,,,
KCTD1,969.1906641,474.8947999,451.7861133,540.6283328,374.8245999,398.3210355,,,,,
PCBP2,25068.48929,17830.9557,24102.33048,32921.89358,17095.18423,24177.59854,,,,,
FMR1-AS1,0,0,1.719997893,1.635789207,5.304121697,2.790340003,,,,,
GPHN,833.6395223,522.6829559,557.8526501,607.6956903,491.5152772,424.8292655,,,,,
ABCA3,221.9649948,254.8701652,130.1465073,215.1062807,166.1958132,97.66190011,,,,,
TSEN2,516.7887282,418.1463647,424.8394797,404.8578287,346.5359508,351.5828404,,,,,
INPP4A,1158.962263,1241.496469,1226.358498,1251.378743,1430.344818,1597.469652,,,,,
SMAD4,2956.709281,3499.486838,3165.942789,3485.048905,4365.292156,3857.645054,,,,,
C11orf20,0,1.991173165,1.719997893,5.725262224,3.536081131,2.092755002,,,,,
MORC4,1975.657892,1992.168752,1689.611264,2219.765954,2245.411518,2077.408132,,,,,
MUC12,35.58217473,56.74843521,37.83995366,44.16630858,99.01027167,46.73819505,,,,,
RHBDL3,62.6924031,28.8720109,37.26662102,44.16630858,30.05668961,19.53238002,,,,,
